ID,Street,City,ZipCode,State,County,Proportion_60+,MedianIncome,Dist_from_GolfCourse,Dist_from_Lake,GatedCommunity,Pool,Priority,SolarPanels,XmasLights,GutterCleaning,WindowCleaning,SeniorCommunity,CensusYear,CensusBlock,FullFipsBlock,Trees,Latitude,Longitude,SquareFeet,NumStories,SoldPrice,SoldDate,YearBuilt,Bedrooms,Bathrooms,Comments
10912,5919 VANTAGE ST,SACRAMENTO,95835,CA,,0.1378205128,110625,,,,,,,,,,,,,,,38.683596,-121.552387,3180,2,723000,2021-12-30,,4,3,
10913,2113 KELLOGG WAY,RANCHO CORDOVA,95670,CA,,0.2142517815,56731,,,,,,,,,,,,,,,38.616412,-121.287882,1155,1,455000,2021-12-30,,4,2,
10914,7930 ANDORA WAY,SACRAMENTO,95824,CA,,0.2068965517,54333,,,,,,,,,,,,,,,38.512302,-121.411163,2178,1,405000,2021-12-30,,5,2,
10915,1698 WAKEFIELD WAY,SACRAMENTO,95822,CA,,0.223145072,58750,,,,,,,,,,,,,,,38.494615,-121.499452,1509,1,330000,2021-12-30,,3,2,
10916,500 OLD BURNS WAY,SACRAMENTO,95819,CA,,0.2912087912,118500,,,,,,,,,,,,,,,38.57176,-121.439832,2698,2,1500000,2021-12-31,,3,3,
10917,8934 CARLISLE AVE,SACRAMENTO,95829,CA,,0.1189491608,83722,,,,,,,,,,,,,,,38.468753,-121.369955,1565,1,540000,2021-12-31,,3,2,
10918,4967 SASSAFRAS WAY,ANTELOPE,95843,CA,,0.2082125604,98686,,,,,,,,,,,,,,,38.707516,-121.348824,1880,1,571500,2021-12-31,,4,2,
10919,7449 HERITAGE MEADOW PL,CITRUS HEIGHTS,95610,CA,,0.3446100917,90545,,,,,,,,,,,,,,,38.70177,-121.258829,1466,1,362000,2022-01-03,,2,2,
10920,6906 MONTICELLO CT,CITRUS HEIGHTS,95621,CA,,0.4979423868,52148,,,,,,,,,,,,,,,38.685868,-121.303827,1550,1,430000,2022-01-03,,3,2,
10921,1331 BLOSSOMPARKE WAY,SACRAMENTO,95834,CA,,0.1256613757,75450,,,,,,,,,,,,,,,38.63754,-121.489413,1969,2,520000,2022-01-03,,4,2,
10922,10597 TENOR WAY,ELK GROVE,95757,CA,,0.2360591317,107570,,,,,,,,,,,,,,,38.374466,-121.375945,1632,2,530000,2022-01-03,,3,2,
10923,6320 RAIN MEADOW LN,CITRUS HEIGHTS,95621,CA,,0.3420560748,77969,,,,,,,,,,,,,,,38.680923,-121.31967,1448,2,338000,2022-01-03,,3,2,
10924,8647 BLUE JAY WAY,CITRUS HEIGHTS,95610,CA,,0.281886388,86250,,,,,,,,,,,,,,,38.705494,-121.265318,1691,1,500000,2022-01-03,,4,2,
10925,1236 VANDERBILT WAY,SACRAMENTO,95825,CA,,0.6014897579,66458,,,,,,,,,,,,,,,38.565172,-121.41357,1825,2,555000,2022-01-03,,3,2,
10926,3711 POPPY HILL WAY,SACRAMENTO,95834,CA,,0.1367849153,73428,,,,,,,,,,,,,,,38.635136,-121.530268,1232,1,490000,2022-01-03,,3,2,
10927,9812 CARICO WAY,ELK GROVE,95757,CA,,0.2360591317,107570,,,,,,,,,,,,,,,38.401149,-121.393562,2665,2,733000,2022-01-03,,4,3,
10928,7937 DAFFODIL WAY,CITRUS HEIGHTS,95610,CA,,0.3446100917,90545,,,,,,,,,,,,,,,38.710109,-121.257046,1385,1,370000,2022-01-03,,4,2,
10929,5839 PALM AVE,SACRAMENTO,95841,CA,,0.1752336449,44201,,,,,,,,,,,,,,,38.668202,-121.327979,1912,1,500000,2022-01-03,,4,2,
10930,8932 NEW DAWN DR,SACRAMENTO,95826,CA,,0.1358748778,83869,,,,,,,,,,,,,,,38.553631,-121.370145,1150,1,372500,2022-01-03,,3,2,
10931,2550 24TH AVE,SACRAMENTO,95820,CA,,0.1481481481,53750,,,,,,,,,,,,,,,38.530165,-121.479962,1132,1,405000,2022-01-03,,3,2,
10932,12825 GLASS BEACH DR,RANCHO CORDOVA,95742,CA,,0.1183586338,130078,,,,,,,,,,,,,,,38.557636,-121.190933,2920,2,737000,2022-01-03,,4,3,
10933,2532 53RD ST,SACRAMENTO,95817,CA,,0.2962577963,76936,,,,,,,,,,,,,,,38.551707,-121.443959,2191,2,931000,2022-01-03,,3,2,
10934,8560 MADEIRA CT,ELK GROVE,95624,CA,,0.1129610116,79947,,,,,,,,,,,,,,,38.446416,-121.396461,1999,1,679000,2022-01-03,,4,3,
10935,10077 RHONE RIVER DR,ELK GROVE,95624,CA,,0.09065934066,124545,,,,,,,,,,,,,,,38.390672,-121.348136,2131,1,715000,2022-01-03,,3,3,
10936,1241 HUMBUG CREEK CT,FOLSOM,95630,CA,,0.1417808219,167115,,,,,,,,,,,,,,,38.676558,-121.13635,2100,1,757500,2022-01-03,,4,2,
10937,3943 ALPHA CT,NORTH HIGHLANDS,95660,CA,,0.2211998528,33597,,,,,,,,,,,,,,,38.657314,-121.372151,1331,1,418000,2022-01-03,,3,2,
10938,5713 DRIFTON WAY,SACRAMENTO,95835,CA,,0.1378205128,110625,,,,,,,,,,,,,,,38.6809,-121.556852,3647,2,827500,2022-01-03,,5,4,
10939,12840 MONTBROOK WAY,RANCHO CORDOVA,95742,CA,,0.1183586338,130078,,,,,,,,,,,,,,,38.55183,-121.190257,2617,2,640500,2022-01-03,,5,3,
10940,10408 CELLO WAY,ELK GROVE,95757,CA,,0.2360591317,107570,,,,,,,,,,,,,,,38.37631,-121.380329,2018,2,612500,2022-01-03,,4,3,
10941,6733 JUJUBE LN,SACRAMENTO,95828,CA,,0.2992424242,30729,,,,,,,,,,,,,,,38.504313,-121.427762,1546,2,507000,2022-01-04,,4,2,
10942,9352 LUFKIN WAY,ELK GROVE,95758,CA,,0.2326852977,65655,,,,,,,,,,,,,,,38.417635,-121.458424,1352,1,460000,2022-01-04,,3,2,
10943,4634 SOUTH HILLS DR,FOLSOM,95630,CA,,0.2040816327,87344,,,,,,,,,,,,,,,38.625205,-121.103148,2768,2,779000,2022-01-04,,4,3,
10944,5 CROSSLEY CT,SACRAMENTO,95833,CA,,0.1189287335,61301,,,,,,,,,,,,,,,38.611959,-121.519208,1543,1,550000,2022-01-04,,3,2,
10945,5645 JACKS LN,SACRAMENTO,95822,CA,,0.2374768089,55357,,,,,,,,,,,,,,,38.523054,-121.483843,1559,1,512500,2022-01-04,,3,2,
10946,3618 RIO PACIFICA WAY,SACRAMENTO,95834,CA,,0.1256613757,75450,,,,,,,,,,,,,,,38.632866,-121.486128,1054,2,390000,2022-01-04,,2,1,
10947,3104 MERRYWOOD DR,SACRAMENTO,95825,CA,,0.1905387648,61833,,,,,,,,,,,,,,,38.607079,-121.391765,1048,1,455000,2022-01-04,,2,1,
10948,4500 BELCREST WAY,SACRAMENTO,95821,CA,,0.3400117855,81027,,,,,,,,,,,,,,,38.632696,-121.359992,1937,1,687500,2022-01-04,,3,2,
10949,7567 AMONDE WAY,ELK GROVE,95757,CA,,0.2360591317,107570,,,,,,,,,,,,,,,38.375261,-121.411526,3446,2,847000,2022-01-04,,4,3,
10950,6759 LANGRELL WAY,SACRAMENTO,95831,CA,,0.3755725191,80833,,,,,,,,,,,,,,,38.504866,-121.548165,2015,1,765000,2022-01-04,,4,2,
10951,7909 CELLANA DR,ELK GROVE,95757,CA,,0.2360591317,107570,,,,,,,,,,,,,,,38.402533,-121.410111,1951,2,720000,2022-01-04,,3,2,
10952,7412 WIDENER WAY,SACRAMENTO,95842,CA,,0.1173659055,31490,,,,,,,,,,,,,,,38.701148,-121.360825,1370,1,425000,2022-01-04,,3,2,
10953,2278 RAILWAY CIR,GOLD RIVER,95670,CA,,0.1783863805,95688,,,,,,,,,,,,,,,38.619676,-121.258784,2004,2,590000,2022-01-04,,5,2,
10954,9116 THILOW DR,SACRAMENTO,95826,CA,,0.2894867962,83577,,,,,,,,,,,,,,,38.555474,-121.360987,1456,1,463000,2022-01-04,,3,2,
10955,6625 FOXTAIL CT,SACRAMENTO,95842,CA,,0.1728395062,66058,,,,,,,,,,,,,,,38.687852,-121.356985,960,1,363000,2022-01-04,,3,1,
10956,1951 EMPIRE OAKS CT,GOLD RIVER,95670,CA,,0.4883280757,124448,,,,,,,,,,,,,,,38.632077,-121.248541,4176,2,1475000,2022-01-04,,4,4,
10957,3324 LYNNE WAY,SACRAMENTO,95821,CA,,0.1477832512,52946,,,,,,,,,,,,,,,38.623038,-121.381768,1549,1,528500,2022-01-04,,3,2,
10958,11026 INTERNATIONAL DR,RANCHO CORDOVA,95670,CA,,0.2071253929,116375,,,,,,,,,,,,,,,38.582816,-121.279353,1713,2,490000,2022-01-05,,3,2,
10959,12724 ROSILLA COAST LN,RANCHO CORDOVA,95742,CA,,0.1183586338,130078,,,,,,,,,,,,,,,38.556628,-121.194997,2745,2,681500,2022-01-05,,4,3,
10960,6040 DAHBOY WAY,ORANGEVALE,95662,CA,,0.2727272727,102368,,,,,,,,,,,,,,,38.676965,-121.238023,1691,1,569000,2022-01-05,,3,2,
10961,5639 PALMGATE CT,SACRAMENTO,95841,CA,,0.07487922705,71183,,,,,,,,,,,,,,,38.670186,-121.348087,1508,1,430000,2022-01-05,,3,2,
10962,3610 DAYTON ST,SACRAMENTO,95838,CA,,0.1209439528,39760,,,,,,,,,,,,,,,38.63294,-121.418143,1773,1,440000,2022-01-05,,3,2,
10963,10938 TOWER PARK DR,RANCHO CORDOVA,95670,CA,,0.09273743017,80196,,,,,,,,,,,,,,,38.585175,-121.278005,1311,2,435000,2022-01-05,,3,3,
10964,2140 PERKINS WAY,SACRAMENTO,95818,CA,,0.3242857143,85572,,,,,,,,,,,,,,,38.547734,-121.488771,1445,2,692000,2022-01-05,,3,1,
10965,2532 CLEARLAKE WAY,SACRAMENTO,95826,CA,,0.2616600791,71528,,,,,,,,,,,,,,,38.566673,-121.363479,1055,1,465000,2022-01-05,,3,2,
10966,6805 EASTHAVEN WAY,CITRUS HEIGHTS,95621,CA,,0.2258373206,69797,,,,,,,,,,,,,,,38.702963,-121.307433,1050,1,387000,2022-01-05,,3,1,
10967,9837 BLACK SWAN DR,ELK GROVE,95624,CA,,0.1695431472,126406,,,,,,,,,,,,,,,38.39987,-121.348452,1827,1,655000,2022-01-05,,3,2,
10968,8750 CENTRAL AVE,ORANGEVALE,95662,CA,,0.4009146341,52635,,,,,,,,,,,,,,,38.685216,-121.232639,1637,1,586000,2022-01-05,,3,2,
10969,10475 AMBASSADOR DR,RANCHO CORDOVA,95670,CA,,0.204616999,45357,,,,,,,,,,,,,,,38.612656,-121.299377,1790,1,550000,2022-01-05,,3,2,
10970,5639 GREAT VALLEY DR,ANTELOPE,95843,CA,,0.1088111888,99813,,,,,,,,,,,,,,,38.722298,-121.333283,1714,1,582000,2022-01-06,,4,2,
10971,721 FAIRSITE CT,GALT,95632,CA,,0.1755070203,56782,,,,,,,,,,,,,,,38.248183,-121.299373,1478,1,320000,2022-01-06,,3,2,
10972,1825 TERRACINA DR,SACRAMENTO,95834,CA,,0.07323750856,23661,,,,,,,,,,,,,,,38.65258,-121.501509,1697,2,350000,2022-01-06,,3,2,
10973,3454 LARCHWOOD DR,SACRAMENTO,95834,CA,,0.1166439291,49063,,,,,,,,,,,,,,,38.630594,-121.479743,1419,2,470000,2022-01-06,,4,2,
10974,10020 MACKEREL WAY,ELK GROVE,95757,CA,,0.2360591317,107570,,,,,,,,,,,,,,,38.393548,-121.405786,3066,2,706000,2022-01-06,,5,4,
10975,4821 FOSTER WAY,CARMICHAEL,95608,CA,,0.3400117855,81027,,,,,,,,,,,,,,,38.631299,-121.352728,2835,1,700000,2022-01-06,,5,4,
10976,4258 HACKBERRY LN,CARMICHAEL,95608,CA,,0.2877846791,53785,,,,,,,,,,,,,,,38.642319,-121.331816,1662,1,505000,2022-01-06,,4,2,
10977,3612 DAMORA AVE,SACRAMENTO,95835,CA,,0.1378205128,110625,,,,,,,,,,,,,,,38.67914,-121.544241,2223,2,603500,2022-01-06,,4,3,
10978,590 SUMMER GARDEN WAY,SACRAMENTO,95833,CA,,0.09484126984,52768,,,,,,,,,,,,,,,38.625357,-121.474283,1504,1,512000,2022-01-06,,4,2,
10979,10170 CAVALLETTI DR,SACRAMENTO,95829,CA,,0.247566064,133000,,,,,,,,,,,,,,,38.453178,-121.314301,2844,1,1092000,2022-01-06,,5,3,
10980,164 STERLING OAK DR,GALT,95632,CA,,0.2012305465,72055,,,,,,,,,,,,,,,38.256663,-121.317152,1723,1,515000,2022-01-06,,4,2,
10981,4909 MORNINGSTAR DR,SACRAMENTO,95824,CA,,0.1533807829,40122,,,,,,,,,,,,,,,38.51268,-121.448292,1052,1,310000,2022-01-06,,3,2,
10982,7135 PARKVALE WAY,CITRUS HEIGHTS,95621,CA,,0.1686909582,62830,,,,,,,,,,,,,,,38.69581,-121.323817,1464,1,480000,2022-01-06,,4,2,
10983,541 SOUTH AVE,SACRAMENTO,95838,CA,,0.1128506197,62813,,,,,,,,,,,,,,,38.633092,-121.454022,960,1,340000,2022-01-07,,3,2,
10984,9 ISHI CIR,SACRAMENTO,95833,CA,,0.07881773399,58333,,,,,,,,,,,,,,,38.627056,-121.495092,1171,1,395000,2022-01-07,,2,2,
10985,104 LOWNEY CT,FOLSOM,95630,CA,,0.1600221484,157389,,,,,,,,,,,,,,,38.666711,-121.120373,1757,1,705000,2022-01-07,,3,2,
10986,2250 DOROTHY JUNE WAY,SACRAMENTO,95838,CA,,0.116194626,70641,,,,,,,,,,,,,,,38.641589,-121.414062,1277,2,425000,2022-01-07,,3,2,
10987,8329 CANYON OAK DR,CITRUS HEIGHTS,95610,CA,,0.2647058824,89524,,,,,,,,,,,,,,,38.715324,-121.252453,2322,2,440000,2022-01-07,,4,3,
10988,6509 CHANNING DR,NORTH HIGHLANDS,95660,CA,,0.2111284451,46996,,,,,,,,,,,,,,,38.685494,-121.379733,1732,1,434500,2022-01-07,,4,2,
10989,7894 PASEO DE RUSCH,CITRUS HEIGHTS,95610,CA,,0.1036437247,50352,,,,,,,,,,,,,,,38.681665,-121.27012,1798,2,491500,2022-01-07,,4,3,
10990,5007 DEWEY DR,FAIR OAKS,95628,CA,,0.265648855,89405,,,,,,,,,,,,,,,38.656224,-121.30863,950,1,330000,2022-01-07,,3,1,
10991,2020 FENMORE WAY,SACRAMENTO,95835,CA,,0.1088634549,115663,,,,,,,,,,,,,,,38.660118,-121.505151,1630,1,564000,2022-01-07,,3,2,
10992,7605 POCKET RD,SACRAMENTO,95831,CA,,0.1245311328,85265,,,,,,,,,,,,,,,38.481768,-121.541766,1569,1,599000,2022-01-07,,3,2,
10993,4640 NEW YORK AVE,FAIR OAKS,95628,CA,,0.2112546125,99271,,,,,,,,,,,,,,,38.649473,-121.277649,2414,1,801000,2022-01-07,,4,2,
10994,1541 36TH ST,SACRAMENTO,95816,CA,,0.181272509,117830,,,,,,,,,,,,,,,38.564596,-121.460294,1466,1,830000,2022-01-07,,3,2,
10995,9120 BREVARD DR,SACRAMENTO,95829,CA,,0.1189491608,83722,,,,,,,,,,,,,,,38.466868,-121.360807,2005,2,612500,2022-01-07,,4,3,
10996,6211 WASATCH WAY,SACRAMENTO,95842,CA,,0.1985611511,63400,,,,,,,,,,,,,,,38.679751,-121.341424,1502,1,370000,2022-01-07,,4,2,
10997,7983 COBB ST,CITRUS HEIGHTS,95610,CA,,0.1036437247,50352,,,,,,,,,,,,,,,38.683527,-121.26832,2389,2,615500,2022-01-07,,3,2,
10998,8600 REDWATER DR,ANTELOPE,95843,CA,,0.1688152241,76667,,,,,,,,,,,,,,,38.724937,-121.384909,1559,1,500000,2022-01-07,,3,2,
10999,3437 SHAWHAN LN,CARMICHAEL,95608,CA,,0.3081300813,65729,,,,,,,,,,,,,,,38.627789,-121.345609,1610,1,450000,2022-01-07,,3,2,
11000,7838 CRESTLEIGH CT,ANTELOPE,95843,CA,,0.1259036145,53359,,,,,,,,,,,,,,,38.710445,-121.358807,1543,2,502000,2022-01-07,,4,3,
11001,6320 CHESTNUT AVE,ORANGEVALE,95662,CA,,0.2024539877,56036,,,,,,,,,,,,,,,38.680358,-121.209865,1782,1,625000,2022-01-07,,3,2,
11002,12835 MATILIJA POPPY WAY,RANCHO CORDOVA,95742,CA,,0.1183586338,130078,,,,,,,,,,,,,,,38.555587,-121.190453,2395,1,725000,2022-01-07,,3,2,
11003,10938 VIANO CT,RANCHO CORDOVA,95670,CA,,0.2071253929,116375,,,,,,,,,,,,,,,38.579874,-121.277366,2809,2,670000,2022-01-07,,4,3,
11004,6229 GRANT AVE,CARMICHAEL,95608,CA,,0.2598967298,61325,,,,,,,,,,,,,,,38.629724,-121.320339,1488,2,500000,2022-01-07,,3,2,
11005,1930 SAN JUAN RD,SACRAMENTO,95833,CA,,0.1936041487,62461,,,,,,,,,,,,,,,38.627265,-121.505378,1280,1,310000,2022-01-07,,2,2,
11006,5954 DREISER ST,SACRAMENTO,95835,CA,,0.1378205128,110625,,,,,,,,,,,,,,,38.684344,-121.550054,2394,2,600000,2022-01-07,,4,3,
11007,5672 AMNEST WAY,SACRAMENTO,95835,CA,,0.1510219531,70208,,,,,,,,,,,,,,,38.678581,-121.493718,1875,2,540000,2022-01-10,,3,2,
11008,5291 ENRICO BLVD,SACRAMENTO,95820,CA,,0.1557840617,41423,,,,,,,,,,,,,,,38.527434,-121.4597,1052,1,350000,2022-01-10,,3,2,
11009,7927 ALBION WAY,SACRAMENTO,95832,CA,,0.1563786008,58559,,,,,,,,,,,,,,,38.469568,-121.464882,1360,1,341000,2022-01-10,,4,2,
11010,330 BOMBAY CIR,SACRAMENTO,95835,CA,,0.1450131234,82377,,,,,,,,,,,,,,,38.678608,-121.499055,2493,2,647000,2022-01-10,,5,3,
11011,1705 ROANOKE AVE,SACRAMENTO,95838,CA,,0.1776485788,31349,,,,,,,,,,,,,,,38.634939,-121.427457,939,1,335500,2022-01-10,,2,1,
11012,11101 GRAETON CIR,MATHER,95655,CA,,0.1585981586,106250,,,,,,,,,,,,,,,38.543455,-121.270068,4062,2,725000,2022-01-10,,4,3,
11013,12839 MATILIJA POPPY WAY,RANCHO CORDOVA,95742,CA,,0.1183586338,130078,,,,,,,,,,,,,,,38.555609,-121.190202,2395,1,599000,2022-01-10,,3,2,
11014,7571 AMONDE WAY,ELK GROVE,95757,CA,,0.2360591317,107570,,,,,,,,,,,,,,,38.375263,-121.411247,4294,2,902000,2022-01-10,,5,4,
11015,5970 RAYMOND WAY,SACRAMENTO,95820,CA,,0.05004101723,59737,,,,,,,,,,,,,,,38.540712,-121.435823,1123,1,449000,2022-01-10,,2,1,
11016,4401 26TH AVE,SACRAMENTO,95820,CA,,0.19375,43785,,,,,,,,,,,,,,,38.528824,-121.455152,1073,1,395000,2022-01-10,,3,1,
11017,5277 SONORA WAY,CARMICHAEL,95608,CA,,0.210739615,77083,,,,,,,,,,,,,,,38.661361,-121.312042,1306,1,480000,2022-01-10,,3,2,
11018,1024 X ST,SACRAMENTO,95818,CA,,0.1724683544,71833,,,,,,,,,,,,,,,38.564439,-121.499335,1127,1,449000,2022-01-10,,2,1,
11019,9855 WYLAND DR,ELK GROVE,95624,CA,,0.1695431472,126406,,,,,,,,,,,,,,,38.399143,-121.343821,2510,1,730000,2022-01-10,,3,2,
11020,9640 LIVERY CT,WILTON,95693,CA,,0.3003745318,92708,,,,,,,,,,,,,,,38.412579,-121.203699,2543,1,1025000,2022-01-10,,4,2,
11021,10413 AUTUMN BREEZE WAY,RANCHO CORDOVA,95670,CA,,0.1610687023,35648,,,,,,,,,,,,,,,38.579245,-121.302893,1307,1,352500,2022-01-11,,4,2,
11022,5960 15TH AVE,SACRAMENTO,95820,CA,,0.2577565632,45750,,,,,,,,,,,,,,,38.537998,-121.436304,1282,1,525000,2022-01-11,,3,1,
11023,12 COLBY CT,SACRAMENTO,95825,CA,,0.6014897579,66458,,,,,,,,,,,,,,,38.568094,-121.409447,1623,2,422000,2022-01-11,,2,2,
11024,3713 SOJOURN AVE,SACRAMENTO,95835,CA,,0.1378205128,110625,,,,,,,,,,,,,,,38.68124,-121.546158,2869,2,728000,2022-01-11,,4,3,
11025,9463 FORT WORTH WAY,SACRAMENTO,95827,CA,,0.2297349212,72400,,,,,,,,,,,,,,,38.574051,-121.346707,1297,1,454000,2022-01-11,,3,2,
11026,4324 TURNSWORTH CT,SACRAMENTO,95842,CA,,0.1670117322,39952,,,,,,,,,,,,,,,38.664116,-121.363365,1045,1,399000,2022-01-11,,3,1,
11027,3337 VIRGO ST,SACRAMENTO,95827,CA,,0.2594710508,42083,,,,,,,,,,,,,,,38.56472,-121.327445,1213,1,465500,2022-01-11,,2,2,
11028,9054 HANGAR WAY,FAIR OAKS,95628,CA,,0.3543956044,97083,,,,,,,,,,,,,,,38.655337,-121.218434,3225,1,880000,2022-01-11,,4,3,
11029,7682 MANON WAY,SACRAMENTO,95823,CA,,0.125,46738,,,,,,,,,,,,,,,38.478213,-121.44415,1910,1,420000,2022-01-11,,3,2,
11030,3319 SPICEWOOD DR,FOLSOM,95630,CA,,0.2040816327,87344,,,,,,,,,,,,,,,38.633289,-121.113088,2408,2,725500,2022-01-11,,4,2,
11031,4368 GARONNE WALK,SACRAMENTO,95834,CA,,0.04722550177,71834,,,,,,,,,,,,,,,38.650485,-121.526705,2298,3,503500,2022-01-11,,4,3,
11032,2940 ENDSLEY AVE,SACRAMENTO,95833,CA,,0.06040268456,68836,,,,,,,,,,,,,,,38.61559,-121.526473,1963,2,540500,2022-01-11,,3,2,
11033,3272 AUBURN LEAF LOOP,FOLSOM,95630,CA,,0.2040816327,87344,,,,,,,,,,,,,,,38.636963,-121.109953,1832,2,571000,2022-01-11,,3,2,
11034,10885 OAKTON WAY,RANCHO CORDOVA,95670,CA,,0.2432847276,91154,,,,,,,,,,,,,,,38.618531,-121.282999,1030,1,400000,2022-01-12,,3,1,
11035,8150 PAVIA WAY,SACRAMENTO,95823,CA,,0.09441805226,54853,,,,,,,,,,,,,,,38.46218,-121.438671,1162,1,355000,2022-01-12,,3,2,
11036,2327 PEZ GALLO PL,GOLD RIVER,95670,CA,,0.1783863805,95688,,,,,,,,,,,,,,,38.618668,-121.254143,2307,2,615000,2022-01-12,,4,3,
11037,467 PRECIOUS LN,FOLSOM,95630,CA,,0.1865346535,125859,,,,,,,,,,,,,,,38.664827,-121.174606,1489,1,512000,2022-01-12,,3,2,
11038,7447 TISDALE WAY,SACRAMENTO,95822,CA,,0.1501039501,54614,,,,,,,,,,,,,,,38.488283,-121.470364,2036,2,490000,2022-01-12,,4,2,
11039,2633 CHASSELLA WAY,RANCHO CORDOVA,95670,CA,,0.2727272727,82625,,,,,,,,,,,,,,,38.598942,-121.291237,1586,1,442000,2022-01-12,,3,2,
11040,9539 ROSE VISTA CT,SACRAMENTO,95827,CA,,0.1822478992,62337,,,,,,,,,,,,,,,38.557625,-121.342266,2000,1,550000,2022-01-12,,3,2,
11041,3520 BUENA VISTA DR,SACRAMENTO,95864,CA,,0.2126099707,159886,,,,,,,,,,,,,,,38.58369,-121.382013,2239,1,940000,2022-01-12,,4,3,
11042,4916 SAINT AUGUSTINE DR,ELK GROVE,95758,CA,,0.3222782985,159464,,,,,,,,,,,,,,,38.413903,-121.444545,3513,2,1040000,2022-01-12,,4,2,
11043,1947 1ST AVE,SACRAMENTO,95818,CA,,0.3242753623,88750,,,,,,,,,,,,,,,38.558805,-121.487825,778,1,360000,2022-01-12,,2,1,
11044,8290 SUNNY CREEK WAY,SACRAMENTO,95823,CA,,0.1802604524,50089,,,,,,,,,,,,,,,38.45988,-121.424356,1105,1,369000,2022-01-12,,3,2,
11045,745 GLEN MADY WAY,FOLSOM,95630,CA,,0.1601910828,168224,,,,,,,,,,,,,,,38.661866,-121.117867,3591,1,950000,2022-01-12,,5,3,
11046,1133 35TH ST,SACRAMENTO,95816,CA,,0.358598207,100429,,,,,,,,,,,,,,,38.569749,-121.460366,1400,2,615000,2022-01-12,,3,1,
11047,5761 64TH ST,SACRAMENTO,95824,CA,,0.1634208298,57625,,,,,,,,,,,,,,,38.522674,-121.427884,813,1,335000,2022-01-12,,2,1,
11048,155 CHAMBERSBURG WAY,FOLSOM,95630,CA,,0.1601910828,168224,,,,,,,,,,,,,,,38.672998,-121.11779,2486,2,952000,2022-01-13,,4,2,
11049,9376 VIOLET SPRINGS CT,ELK GROVE,95624,CA,,0.175,123529,,,,,,,,,,,,,,,38.417628,-121.336864,2361,1,760000,2022-01-13,,3,2,
11050,1323 BLOSSOMPARKE WAY,SACRAMENTO,95834,CA,,0.1256613757,75450,,,,,,,,,,,,,,,38.637659,-121.489082,2318,2,605500,2022-01-13,,4,3,
11051,7304 8TH ST,RIO LINDA,95673,CA,,0.1022576361,65658,,,,,,,,,,,,,,,38.700444,-121.446995,1214,1,425000,2022-01-13,,2,1,
11052,7217 CIRCLET WAY,CITRUS HEIGHTS,95621,CA,,0.3024911032,78412,,,,,,,,,,,,,,,38.697115,-121.308036,1086,1,452000,2022-01-13,,3,2,
11053,7601 SYCAMORE DR,CITRUS HEIGHTS,95610,CA,,0.1146771037,50813,,,,,,,,,,,,,,,38.705029,-121.285609,1357,2,463000,2022-01-13,,3,1,
11054,2832 MARILONA DR,SACRAMENTO,95821,CA,,0.2055393586,70288,,,,,,,,,,,,,,,38.61678,-121.36627,943,1,423000,2022-01-13,,2,1,
11055,8276 COTTONFIELD WAY,SACRAMENTO,95828,CA,,0.2373358349,45655,,,,,,,,,,,,,,,38.483874,-121.403313,1056,1,374000,2022-01-13,,3,2,
11056,108 CASSELMAN ST,FOLSOM,95630,CA,,0.1865346535,125859,,,,,,,,,,,,,,,38.663622,-121.161558,1454,1,544000,2022-01-14,,4,2,
11057,5705 OVERLEAF WAY,SACRAMENTO,95835,CA,,0.1510219531,70208,,,,,,,,,,,,,,,38.67911,-121.49511,1910,1,583000,2022-01-14,,4,2,
11058,4650 STONE RANCH DR,FOLSOM,95630,CA,,0.2040816327,87344,,,,,,,,,,,,,,,38.630504,-121.103593,3331,2,966000,2022-01-14,,5,3,
11059,3376 GOPHER RIDGE DR,FOLSOM,95630,CA,,0.2040816327,87344,,,,,,,,,,,,,,,38.630908,-121.105712,2624,1,903000,2022-01-14,,3,2,
11060,2742 SAN MARIN LN,SACRAMENTO,95835,CA,,0.6583381755,95100,,,,,,,,,,,,,,,38.682149,-121.52586,1738,1,520000,2022-01-14,,2,2,
11061,7124 STANFORD OAK DR,SACRAMENTO,95842,CA,,0.3516042781,80043,,,,,,,,,,,,,,,38.695609,-121.328872,1578,2,525500,2022-01-14,,4,2,
11062,4380 GARONNE WALK,SACRAMENTO,95834,CA,,0.04722550177,71834,,,,,,,,,,,,,,,38.650657,-121.526764,1394,2,382000,2022-01-14,,3,2,
11063,2493 41ST ST,SACRAMENTO,95817,CA,,0.2107623318,79500,,,,,,,,,,,,,,,38.552623,-121.458265,1212,1,620000,2022-01-14,,2,1,
11064,8458 AMARYLLIS CT,ELK GROVE,95624,CA,,0.1607661056,90039,,,,,,,,,,,,,,,38.450368,-121.384201,1476,1,555000,2022-01-14,,3,2,
11065,6520 LARCHMONT DR,NORTH HIGHLANDS,95660,CA,,0.135348226,38906,,,,,,,,,,,,,,,38.687189,-121.368537,1272,1,410000,2022-01-14,,3,2,
11066,12844 MONTBROOK WAY,RANCHO CORDOVA,95742,CA,,0.1183586338,130078,,,,,,,,,,,,,,,38.551828,-121.190096,1603,1,586000,2022-01-14,,3,2,
11067,5942 LAKESTONE DR,SACRAMENTO,95835,CA,,0.1378205128,110625,,,,,,,,,,,,,,,38.684272,-121.553618,2282,1,678000,2022-01-14,,4,2,
